Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.4785700589976511,Transformer.tr(r:udt18756-udt18756lv),udt18756.3,50.0,1
1.4992855534131475,Transformer.tr(r:udt18735-udt18735lv),udt18735.2,50.0,1
1.5293871746111583,Transformer.tr(r:udt20279-udt20279lv),udt20279.2,50.0,1
1.534190227394184,Transformer.tr(r:udt17101-udt17101lv),udt17101.3,50.0,1
1.5669477154390539,Transformer.tr(r:udt16268-udt16268lv),udt16268.1,50.0,1
1.6001070630365586,Transformer.tr(r:udt20376-udt20376lv),udt20376.2,50.0,1
1.744821391584854,Transformer.tr(r:udt20022-udt20022lv),udt20022.3,50.0,1
1.773353738012895,Transformer.tr(r:udt20402-udt20402lv),udt20402.3,50.0,1
1.8225621906720468,Transformer.tr(r:udt5387-udt5387lv),udt5387.1,75.0,1
2.4811022332716712,Transformer.tr(r:udt19496-udt19496lv),udt19496,100.0,3
2.7599382661240397,Transformer.tr(r:udt537-udt537lv),udt537.3,50.0,1
2.761810460325114,Transformer.tr(r:udt532-udt532lv),udt532.1,50.0,1
2.792115060731831,Transformer.tr(r:udt19221-udt19221lv),udt19221.3,50.0,1
2.8206737464946605,Transformer.tr(r:udt15420-udt15420lv),udt15420.1,25.0,1
2.8374948541854224,Transformer.tr(r:udt536-udt536lv),udt536.2,75.0,1
2.8442607675284517,Transformer.tr(r:udt19420-udt19420lv),udt19420.2,25.0,1
2.91064350271959,Transformer.tr(r:udt20446-udt20446lv),udt20446.1,25.0,1
2.9141994955332087,Transformer.tr(r:udt17019-udt17019lv),udt17019.3,25.0,1
2.9195223316249206,Transformer.tr(r:udt19479-udt19479lv),udt19479.3,25.0,1
2.9640160875018613,Transformer.tr(r:udt3654-udt3654lv),udt3654,75.0,3
2.965450246251254,Transformer.tr(r:udt20632-udt20632lv),udt20632,75.0,3
2.9980415194007737,Transformer.tr(r:udt16913-udt16913lv),udt16913.1,75.0,1
3.0042742009976973,Transformer.tr(r:udt16644-udt16644lv),udt16644.3,50.0,1
3.018001047601396,Transformer.tr(r:udt15602-udt15602lv),udt15602.3,25.0,1
3.055810792942145,Transformer.tr(r:udt19397-udt19397lv),udt19397.3,50.0,1
3.07070315435702,Transformer.tr(r:udt16219-udt16219lv),udt16219.3,25.0,1
3.0728544419777926,Transformer.tr(r:udt5385-udt5385lv),udt5385.2,50.0,1
3.0734712198793948,Transformer.tr(r:udt529-udt529lv),udt529.3,75.0,1
3.119403911661715,Transformer.tr(r:udt18011-udt18011lv),udt18011.1,50.0,1
3.123345326363248,Transformer.tr(r:udt15600-udt15600lv),udt15600.3,50.0,1
3.1345105350958056,Transformer.tr(r:udt538-udt538lv),udt538.3,50.0,1
3.1697045632842302,Transformer.tr(r:udt17637-udt17637lv),udt17637.2,25.0,1
3.233194739359901,Transformer.tr(r:udt16400-udt16400lv),udt16400.3,50.0,1
3.337034691363139,Transformer.tr(r:udt19963-udt19963lv),udt19963.1,25.0,1
3.3424162204422787,Transformer.tr(r:udt15983-udt15983lv),udt15983.3,25.0,1
3.358721493500016,Transformer.tr(r:udt16983-udt16983lv),udt16983.1,50.0,1
3.359188050610189,Transformer.tr(r:udt4453-udt4453lv),udt4453.3,50.0,1
3.376891903306021,Transformer.tr(r:udt20512-udt20512lv),udt20512.2,25.0,1
3.3961072809058503,Transformer.tr(r:udt18854-udt18854lv),udt18854.3,25.0,1
3.427951142827144,Transformer.tr(r:udt1287-udt1287lv),udt1287.1,25.0,1
3.502015872553377,Transformer.tr(r:udt15851-udt15851lv),udt15851.1,25.0,1
3.5077920168656225,Transformer.tr(r:udt20356-udt20356lv),udt20356,75.0,3
3.5167587278909047,Transformer.tr(r:udt18035-udt18035lv),udt18035.1,25.0,1
4.265498545976364,Transformer.tr(r:udt534-udt534lv),udt534.1,50.0,1
4.545434908377425,Transformer.tr(r:udt4457-udt4457lv),udt4457.1,50.0,1
5.179269803041505,Transformer.tr(r:udt531-udt531lv),udt531.3,75.0,1
5.419613435098269,Transformer.tr(r:udt533-udt533lv),udt533.1,75.0,1
6.254823853582363,Transformer.tr(r:udt522-udt522lv),udt522.3,50.0,1
6.396201982831272,Transformer.tr(r:udt15828-udt15828lv),udt15828.3,50.0,1
6.91014612035892,Transformer.tr(r:udt16204-udt16204lv),udt16204.3,25.0,1
