Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
3.017021084429657,Transformer.tr(r:udt13688-udt13688lv),udt13688.2,25.0,1
3.018793331463107,Transformer.tr(r:udt18683-udt18683lv),udt18683,75.0,3
3.0246938257165885,Transformer.tr(r:udt8449-udt8449lv),udt8449.1,50.0,1
3.0264271116604946,Transformer.tr(r:udt14182-udt14182lv),udt14182.3,25.0,1
3.0352341831976593,Transformer.tr(r:udt13775-udt13775lv),udt13775.3,25.0,1
3.0362701430497356,Transformer.tr(r:udt13923-udt13923lv),udt13923.1,25.0,1
3.03845210392102,Transformer.tr(r:udt12132-udt12132lv),udt12132.1,50.0,1
3.042612850535586,Transformer.tr(r:udt17829-udt17829lv),udt17829.2,25.0,1
3.044727232901752,Transformer.tr(r:udt6913-udt6913lv),udt6913.1,50.0,1
3.0545844358519045,Transformer.tr(r:udt13873-udt13873lv),udt13873.2,25.0,1
3.058343729551616,Transformer.tr(r:udt20111-udt20111lv),udt20111.1,25.0,1
3.0624943589876317,Transformer.tr(r:udt2617-udt2617lv),udt2617.1,50.0,1
3.0954549466623984,Transformer.tr(r:udt14858-udt14858lv),udt14858.3,25.0,1
3.098444362010044,Transformer.tr(r:udt13521-udt13521lv),udt13521.2,25.0,1
3.1078705221617846,Transformer.tr(r:udt13848-udt13848lv),udt13848,75.0,3
3.110323323672783,Transformer.tr(r:udt14334-udt14334lv),udt14334.3,25.0,1
3.1158081450589705,Transformer.tr(r:udt14660-udt14660lv),udt14660,75.0,3
3.1365583826200627,Transformer.tr(r:udt17340-udt17340lv),udt17340.3,50.0,1
3.151401991069146,Transformer.tr(r:udt13977-udt13977lv),udt13977.2,25.0,1
3.161742458652756,Transformer.tr(r:udt2619-udt2619lv),udt2619.2,50.0,1
3.1835110413266716,Transformer.tr(r:udt4555-udt4555lv),udt4555.3,25.0,1
3.2431220953406306,Transformer.tr(r:udt11319-udt11319lv),udt11319.3,50.0,1
3.2582094151335887,Transformer.tr(r:udt11451-udt11451lv),udt11451.1,25.0,1
3.3513128617741184,Transformer.tr(r:udt6827-udt6827lv),udt6827.1,25.0,1
3.3574078810835815,Transformer.tr(r:udt18503-udt18503lv),udt18503.2,25.0,1
3.360114679858206,Transformer.tr(r:udt20853-udt20853lv),udt20853.2,25.0,1
3.360258339052833,Transformer.tr(r:udt8448-udt8448lv),udt8448.1,50.0,1
3.36614470433827,Transformer.tr(r:udt11641-udt11641lv),udt11641.1,25.0,1
3.373650920666652,Transformer.tr(r:udt6808-udt6808lv),udt6808.2,25.0,1
3.3771071388802096,Transformer.tr(r:udt10907-udt10907lv),udt10907.1,25.0,1
3.4094191000395417,Transformer.tr(r:udt14551-udt14551lv),udt14551.1,25.0,1
3.4160169692384055,Transformer.tr(r:udt18622-udt18622lv),udt18622.3,25.0,1
3.4261315164458455,Transformer.tr(r:udt7852-udt7852lv),udt7852.1,25.0,1
3.458231107318496,Transformer.tr(r:udt13729-udt13729lv),udt13729,75.0,3
3.458409735742298,Transformer.tr(r:udt12566-udt12566lv),udt12566.3,25.0,1
3.475560446423017,Transformer.tr(r:udt13189-udt13189lv),udt13189.3,25.0,1
3.486789367376373,Transformer.tr(r:udt13256-udt13256lv),udt13256.2,25.0,1
3.51887421125518,Transformer.tr(r:udt19510-udt19510lv),udt19510.2,25.0,1
3.5219122516014933,Transformer.tr(r:udt14420-udt14420lv),udt14420.3,25.0,1
3.573753149095731,Transformer.tr(r:udt12828-udt12828lv),udt12828.3,25.0,1
3.5890098848423246,Transformer.tr(r:udt14353-udt14353lv),udt14353.3,25.0,1
4.5897538853092925,Transformer.tr(r:udt6825-udt6825lv),udt6825.1,50.0,1
4.722319742441043,Transformer.tr(r:udt12564-udt12564lv),udt12564.2,50.0,1
4.788264767356575,Transformer.tr(r:udt12368-udt12368lv),udt12368.3,50.0,1
5.034141357665056,Transformer.tr(r:udt11245-udt11245lv),udt11245.1,50.0,1
5.989053289546759,Transformer.tr(r:udt6835-udt6835lv),udt6835.3,25.0,1
6.000635417372783,Transformer.tr(r:udt7691-udt7691lv),udt7691.3,25.0,1
6.29022297281318,Transformer.tr(r:udt11248-udt11248lv),udt11248.1,25.0,1
