Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
2.141354643397403,Transformer.tr(r:udt15344-udt15344lv),udt15344,100.0,3
2.1502035741957095,Transformer.tr(r:udt6829-udt6829lv),udt6829,100.0,3
2.7190767713067547,Transformer.tr(r:udt2618-udt2618lv),udt2618.3,50.0,1
2.729674259925037,Transformer.tr(r:udt19665-udt19665lv),udt19665.2,50.0,1
2.8271022337915572,Transformer.tr(r:udt16047-udt16047lv),udt16047.2,25.0,1
2.834227443135538,Transformer.tr(r:udt11584-udt11584lv),udt11584.2,25.0,1
2.8354596216429107,Transformer.tr(r:udt16801-udt16801lv),udt16801.1,25.0,1
2.8454608266959984,Transformer.tr(r:udt4557-udt4557lv),udt4557.3,25.0,1
2.9248630072710258,Transformer.tr(r:udt15060-udt15060lv),udt15060.2,25.0,1
2.9417816074308862,Transformer.tr(r:udt6833-udt6833lv),udt6833.2,25.0,1
2.9461511776567093,Transformer.tr(r:udt14797-udt14797lv),udt14797.2,25.0,1
2.9487757958191847,Transformer.tr(r:udt6834-udt6834lv),udt6834.2,50.0,1
2.9760607341161602,Transformer.tr(r:udt4295-udt4295lv),udt4295.1,50.0,1
2.9808416564863447,Transformer.tr(r:udt4282-udt4282lv),udt4282.2,50.0,1
2.9882754193573664,Transformer.tr(r:udt18683-udt18683lv),udt18683,75.0,3
3.0047887570674594,Transformer.tr(r:udt13688-udt13688lv),udt13688.2,25.0,1
3.006251548397491,Transformer.tr(r:udt8449-udt8449lv),udt8449.1,50.0,1
3.0239574219699983,Transformer.tr(r:udt13923-udt13923lv),udt13923.1,25.0,1
3.02724921028711,Transformer.tr(r:udt17681-udt17681lv),udt17681.3,50.0,1
3.041928190196045,Transformer.tr(r:udt13873-udt13873lv),udt13873.2,25.0,1
3.050420316371114,Transformer.tr(r:udt2617-udt2617lv),udt2617.1,50.0,1
3.0548323111692697,Transformer.tr(r:udt14182-udt14182lv),udt14182.3,25.0,1
3.072531469316257,Transformer.tr(r:udt14858-udt14858lv),udt14858.3,25.0,1
3.0771747381856707,Transformer.tr(r:udt13521-udt13521lv),udt13521.2,25.0,1
3.1282903710828864,Transformer.tr(r:udt13977-udt13977lv),udt13977.2,25.0,1
3.1388239172356145,Transformer.tr(r:udt2619-udt2619lv),udt2619.2,50.0,1
3.2083746353215337,Transformer.tr(r:udt4555-udt4555lv),udt4555.3,25.0,1
3.238137213251447,Transformer.tr(r:udt11451-udt11451lv),udt11451.1,25.0,1
3.3295702734602983,Transformer.tr(r:udt6827-udt6827lv),udt6827.1,25.0,1
3.3383076029777596,Transformer.tr(r:udt20853-udt20853lv),udt20853.2,25.0,1
3.3890745909963287,Transformer.tr(r:udt8448-udt8448lv),udt8448.1,50.0,1
3.405678361504956,Transformer.tr(r:udt7852-udt7852lv),udt7852.1,25.0,1
3.4958742146132153,Transformer.tr(r:udt14420-udt14420lv),udt14420.3,25.0,1
3.495919138200162,Transformer.tr(r:udt19510-udt19510lv),udt19510.2,25.0,1
3.5520827316210455,Transformer.tr(r:udt12828-udt12828lv),udt12828.3,25.0,1
4.591065827583683,Transformer.tr(r:udt6825-udt6825lv),udt6825.1,50.0,1
4.999097099332279,Transformer.tr(r:udt11245-udt11245lv),udt11245.1,50.0,1
5.973967180284592,Transformer.tr(r:udt6835-udt6835lv),udt6835.3,25.0,1
6.266592963329994,Transformer.tr(r:udt11248-udt11248lv),udt11248.1,25.0,1
