year,month,day,hour,temperature,GHI
2021,2,14,12,-13.2,379
2021,2,14,13,-11.8,435
2021,2,14,14,-10.8,306
2021,2,14,15,-9.7,148
2021,2,14,16,-8.6,9
2021,2,14,17,-7.9,0
2021,2,14,18,-7.3,0
2021,2,14,19,-7.1,0
2021,2,14,20,-7.1,0
2021,2,14,21,-7.9,0
2021,2,14,22,-9.3,0
2021,2,14,23,-10,0
2021,2,14,24,-10.8,0
2021,2,15,1,-11.9,0
2021,2,15,2,-13.5,0
2021,2,15,3,-14.4,0
2021,2,15,4,-14.9,0
2021,2,15,5,-14.9,0
2021,2,15,6,-14.7,7
2021,2,15,7,-14.6,135
2021,2,15,8,-14.2,274
2021,2,15,9,-13.8,370
2021,2,15,10,-13.5,428
2021,2,15,11,-13.2,403
2021,2,15,12,-12.6,406
2021,2,15,13,-11.1,324
2021,2,15,14,-9.8,142
2021,2,15,15,-8.7,50
2021,2,15,16,-7.9,7
2021,2,15,17,-7.6,0
2021,2,15,18,-7.5,0
2021,2,15,19,-7.6,0
2021,2,15,20,-7.8,0
2021,2,15,21,-8.2,0
2021,2,15,22,-8.9,0
2021,2,15,23,-10.3,0
2021,2,15,24,-11.4,0
2021,2,16,1,-12,0
2021,2,16,2,-12,0
2021,2,16,3,-12.4,0
2021,2,16,4,-12.5,0
2021,2,16,5,-12.1,0
2021,2,16,6,-10.9,8
2021,2,16,7,-10,66
2021,2,16,8,-9.7,144
2021,2,16,9,-9.4,65
2021,2,16,10,-9.1,273
2021,2,16,11,-8.9,256
2021,2,16,12,-8.7,275
2021,2,16,13,-8.4,144
2021,2,16,14,-7.8,97
2021,2,16,15,-7.4,109
2021,2,16,16,-7,4
2021,2,16,17,-6.6,0
2021,2,16,18,-6.5,0
2021,2,16,19,-6.6,0
2021,2,16,20,-7,0
2021,2,16,21,-7.7,0
2021,2,16,22,-8.3,0
2021,2,16,23,-8.8,0
2021,2,16,24,-9.2,0
2021,2,17,1,-9.6,0
2021,2,17,2,-10,0
2021,2,17,3,-10.4,0
2021,2,17,4,-10.4,0
2021,2,17,5,-10.6,0
2021,2,17,6,-10.9,14
2021,2,17,7,-10.8,183
2021,2,17,8,-11.2,348
2021,2,17,9,-12,481
2021,2,17,10,-13.2,566
2021,2,17,11,-14.4,594
2021,2,17,12,-15.1,564
2021,2,17,13,-15,478
2021,2,17,14,-14.4,343
2021,2,17,15,-13.8,177
2021,2,17,16,-13.1,22
2021,2,17,17,-12.6,0
2021,2,17,18,-12.3,0
2021,2,17,19,-12.3,0
2021,2,17,20,-12.7,0
2021,2,17,21,-13.4,0
2021,2,17,22,-14.2,0
2021,2,17,23,-14.7,0
2021,2,17,24,-15.2,0
2021,2,18,1,-15.9,0
2021,2,18,2,-16.8,0
2021,2,18,3,-17.9,0
2021,2,18,4,-19,0
2021,2,18,5,-20.3,0
2021,2,18,6,-21.7,26
2021,2,18,7,-22.2,185
2021,2,18,8,-22.6,349
2021,2,18,9,-22.5,482
2021,2,18,10,-22.5,567
2021,2,18,11,-22.6,591
2021,2,18,12,-21.8,558
2021,2,18,13,-18.8,386
2021,2,18,14,-15.2,277
2021,2,18,15,-12.4,174
2021,2,18,16,-10.6,22
2021,2,18,17,-9.3,0
2021,2,18,18,-8.5,0
2021,2,18,19,-8.3,0
2021,2,18,20,-8.6,0
2021,2,18,21,-9.3,0
2021,2,18,22,-10.9,0
2021,2,18,23,-12.9,0
2021,2,18,24,-14.6,0
2021,2,19,1,-15.3,0
2021,2,19,2,-15.4,0
2021,2,19,3,-15.4,0
2021,2,19,4,-14.5,0
2021,2,19,5,-14.1,0
2021,2,19,6,-14.2,28
2021,2,19,7,-14.5,187
2021,2,19,8,-14.8,350
2021,2,19,9,-15,482
2021,2,19,10,-15.1,328
2021,2,19,11,-15.2,298
2021,2,19,12,-14.4,428
2021,2,19,13,-12.4,401
2021,2,19,14,-10.7,281
2021,2,19,15,-9.3,105
2021,2,19,16,-8.3,11
2021,2,19,17,-7.6,0
2021,2,19,18,-7.3,0
2021,2,19,19,-7.3,0
2021,2,19,20,-7.6,0
2021,2,19,21,-8.3,0
2021,2,19,22,-9.4,0
2021,2,19,23,-9.8,0
2021,2,19,24,-9.7,0
2021,2,20,1,-9.9,0
2021,2,20,2,-10.1,0
2021,2,20,3,-10.2,0
2021,2,20,4,-10.4,0
2021,2,20,5,-10.6,0
2021,2,20,6,-10.8,21
2021,2,20,7,-10.9,187
2021,2,20,8,-11,351
2021,2,20,9,-11.1,461
2021,2,20,10,-11.4,395
2021,2,20,11,-11.7,218
2021,2,20,12,-11.3,184
2021,2,20,13,-9.9,293
2021,2,20,14,-8.6,296
2021,2,20,15,-7.6,180
2021,2,20,16,-7.1,20
2021,2,20,17,-6.7,0
2021,2,20,18,-6.5,0
2021,2,20,19,-6.4,0
2021,2,20,20,-6.4,0
2021,2,20,21,-7.2,0
2021,2,20,22,-8.9,0
2021,2,20,23,-10,0
2021,2,20,24,-10.7,0
2021,2,21,1,-11.6,0
2021,2,21,2,-12.7,0
2021,2,21,3,-14.2,0
2021,2,21,4,-15.5,0
2021,2,21,5,-16.1,0
2021,2,21,6,-16.4,40
2021,2,21,7,-16.4,201
2021,2,21,8,-16.2,366
2021,2,21,9,-16,499
2021,2,21,10,-16.3,583
2021,2,21,11,-16.9,612
2021,2,21,12,-16.7,581
2021,2,21,13,-14.3,494
2021,2,21,14,-11.3,358
2021,2,21,15,-9,191
2021,2,21,16,-7.3,34
2021,2,21,17,-6.6,0
2021,2,21,18,-6.4,0
2021,2,21,19,-6.7,0
2021,2,21,20,-7.5,0
2021,2,21,21,-8.4,0
2021,2,21,22,-9.5,0
2021,2,21,23,-10.3,0
2021,2,21,24,-11.2,0
2021,2,22,1,-12.2,0
2021,2,22,2,-13.3,0
2021,2,22,3,-14.1,0
2021,2,22,4,-14.9,0
2021,2,22,5,-15.5,0
2021,2,22,6,-15.6,17
2021,2,22,7,-15.4,85
2021,2,22,8,-15.4,262
2021,2,22,9,-15.3,268
2021,2,22,10,-15,438
2021,2,22,11,-14.3,361
2021,2,22,12,-13.8,305
2021,2,22,13,-12.2,350
2021,2,22,14,-10.4,148
2021,2,22,15,-8.5,52
2021,2,22,16,-6.8,12
2021,2,22,17,-5.5,0
2021,2,22,18,-4.3,0
2021,2,22,19,-3.8,0
2021,2,22,20,-3.7,0
2021,2,22,21,-4,0
2021,2,22,22,-4.3,0
2021,2,22,23,-4.7,0
2021,2,22,24,-5,0
2021,2,23,1,-5.2,0
2021,2,23,2,-5.4,0
2021,2,23,3,-5.7,0
2021,2,23,4,-6.4,0
2021,2,23,5,-6.6,0
2021,2,23,6,-6.5,38
2021,2,23,7,-6.7,57
2021,2,23,8,-7.1,136
2021,2,23,9,-7.1,152
2021,2,23,10,-7.4,116
2021,2,23,11,-7.9,269
2021,2,23,12,-7.8,237
2021,2,23,13,-6.3,174
2021,2,23,14,-4.3,206
2021,2,23,15,-2.9,100
2021,2,23,16,-2,15
2021,2,23,17,-1.5,0
2021,2,23,18,-1.2,0
2021,2,23,19,-1.1,0
2021,2,23,20,-1.1,0
2021,2,23,21,-1.4,0
2021,2,23,22,-2.1,0
2021,2,23,23,-2.4,0
2021,2,23,24,-2.4,0
2021,2,24,1,-2.3,0
2021,2,24,2,-2,0
2021,2,24,3,-1.7,0
2021,2,24,4,-1.6,0
2021,2,24,5,-2,0
2021,2,24,6,-2.7,48
2021,2,24,7,-3.2,150
2021,2,24,8,-3.5,226
2021,2,24,9,-4.1,300
2021,2,24,10,-4.6,217
2021,2,24,11,-5.1,259
2021,2,24,12,-4.8,155
2021,2,24,13,-3.4,170
2021,2,24,14,-1.8,122
2021,2,24,15,-0.7,117
2021,2,24,16,-0.4,14
2021,2,24,17,-0.3,0
2021,2,24,18,-0.5,0
2021,2,24,19,-0.6,0
2021,2,24,20,-0.7,0
2021,2,24,21,-1.1,0
2021,2,24,22,-1.9,0
2021,2,24,23,-2.3,0
2021,2,24,24,-2.6,0
2021,2,25,1,-3.5,0
2021,2,25,2,-4.1,0
2021,2,25,3,-3.2,0
2021,2,25,4,-3,0
2021,2,25,5,-3.5,0
2021,2,25,6,-4.5,57
2021,2,25,7,-5.6,226
2021,2,25,8,-6.8,393
2021,2,25,9,-8.3,534
2021,2,25,10,-9.7,619
2021,2,25,11,-11.4,647
2021,2,25,12,-12.4,616
2021,2,25,13,-12.5,526
2021,2,25,14,-12.1,388
2021,2,25,15,-11.6,217
2021,2,25,16,-11.2,48
2021,2,25,17,-11,0
2021,2,25,18,-11.3,0
2021,2,25,19,-11.9,0
2021,2,25,20,-12.7,0
2021,2,25,21,-13.6,0
2021,2,25,22,-14.8,0
2021,2,25,23,-15.9,0
2021,2,25,24,-16.7,0
2021,2,26,1,-17.7,0
2021,2,26,2,-18.7,0
2021,2,26,3,-20,0
2021,2,26,4,-21.1,0
2021,2,26,5,-22.1,0
2021,2,26,6,-22.7,55
2021,2,26,7,-23.1,234
2021,2,26,8,-23.5,404
2021,2,26,9,-24,539
2021,2,26,10,-24.6,618
2021,2,26,11,-25.4,646
2021,2,26,12,-24.1,614
2021,2,26,13,-20.1,525
2021,2,26,14,-17,386
2021,2,26,15,-14.6,212
2021,2,26,16,-12.7,36
2021,2,26,17,-11.5,0
2021,2,26,18,-10.7,0
2021,2,26,19,-10.2,0
2021,2,26,20,-10.3,0
2021,2,26,21,-11,0
2021,2,26,22,-12.7,0
2021,2,26,23,-13.7,0
2021,2,26,24,-14.6,0
2021,2,27,1,-14.9,0
2021,2,27,2,-15.6,0
2021,2,27,3,-16.1,0
2021,2,27,4,-15.9,0
2021,2,27,5,-15.9,0
2021,2,27,6,-16,30
2021,2,27,7,-15.7,177
2021,2,27,8,-15.3,384
2021,2,27,9,-14.6,456
2021,2,27,10,-13.8,478
2021,2,27,11,-13.3,523
2021,2,27,12,-12.4,274
2021,2,27,13,-9.8,184
2021,2,27,14,-7,93
2021,2,27,15,-4.6,40
2021,2,27,16,-2.4,14
2021,2,27,17,-1.6,0
2021,2,27,18,-1.1,0
2021,2,27,19,-0.8,0
2021,2,27,20,-0.5,0
2021,2,27,21,-0.3,0
2021,2,27,22,-0.3,0
2021,2,27,23,-0.4,0
2021,2,27,24,-0.5,0
2021,2,28,1,-1.4,0
2021,2,28,2,-2.8,0
2021,2,28,3,-3.9,0
2021,2,28,4,-4.9,0
2021,2,28,5,-6,0
2021,2,28,6,-6.7,65
2021,2,28,7,-7,220
2021,2,28,8,-7.5,267
2021,2,28,9,-8.4,390
2021,2,28,10,-9.5,609
2021,2,28,11,-10.8,325
2021,2,28,12,-9.7,120
2021,2,28,13,-6.8,190
2021,2,28,14,-4.7,347
2021,2,28,15,-2.6,145
2021,2,28,16,-1.2,50
2021,2,28,17,-0.5,0
2021,2,28,18,-0.2,0
2021,2,28,19,-0.3,0
2021,2,28,20,-0.6,0
2021,2,28,21,-1.1,0
2021,2,28,22,-2.8,0
2021,2,28,23,-5.5,0
2021,2,28,24,-6.7,0
2021,3,1,1,-5,0
2021,3,1,2,-4.1,0
2021,3,1,3,-3.7,0
2021,3,1,4,-3.2,0
2021,3,1,5,-2.5,0
2021,3,1,6,-1.7,25
2021,3,1,7,-1.1,112
2021,3,1,8,-0.7,146
2021,3,1,9,-0.4,337
2021,3,1,10,-0.3,464
2021,3,1,11,-0.2,361
2021,3,1,12,-0.1,306
2021,3,1,13,0.2,326
2021,3,1,14,0.3,314
2021,3,1,15,0.3,77
2021,3,1,16,0.6,22
2021,3,1,17,0.8,0
2021,3,1,18,0.9,0
2021,3,1,19,0.7,0
2021,3,1,20,-0.3,0
2021,3,1,21,-2.6,0
2021,3,1,22,-6.1,0
2021,3,1,23,-9.6,0
2021,3,1,24,-12.1,0
2021,3,2,1,-13.9,0
2021,3,2,2,-15.5,0
2021,3,2,3,-17,0
2021,3,2,4,-18.2,0
2021,3,2,5,-19.2,0
2021,3,2,6,-20.2,44
2021,3,2,7,-21.2,93
2021,3,2,8,-21.9,371
2021,3,2,9,-22.3,522
2021,3,2,10,-22.5,653
2021,3,2,11,-22.6,636
2021,3,2,12,-22.1,611
2021,3,2,13,-21.4,523
2021,3,2,14,-20.6,408
2021,3,2,15,-19.7,245
2021,3,2,16,-18.6,61
2021,3,2,17,-17.5,0
2021,3,2,18,-16.8,0
2021,3,2,19,-16.3,0
2021,3,2,20,-16.2,0
2021,3,2,21,-16.5,0
2021,3,2,22,-16.7,0
2021,3,2,23,-16.9,0
2021,3,2,24,-16.9,0
2021,3,3,1,-16.8,0
2021,3,3,2,-16.7,0
2021,3,3,3,-16.8,0
2021,3,3,4,-17.1,0
2021,3,3,5,-17.5,0
2021,3,3,6,-18,59
2021,3,3,7,-18.1,263
2021,3,3,8,-17.7,433
2021,3,3,9,-17.1,568
2021,3,3,10,-16.6,652
2021,3,3,11,-16.2,648
2021,3,3,12,-15.5,641
2021,3,3,13,-13.9,554
2021,3,3,14,-11.8,415
2021,3,3,15,-10.1,240
2021,3,3,16,-8.9,51
2021,3,3,17,-8.2,0
2021,3,3,18,-7.7,0
2021,3,3,19,-7.7,0
2021,3,3,20,-8.1,0
2021,3,3,21,-8.9,0
2021,3,3,22,-10.3,0
2021,3,3,23,-11.3,0
2021,3,3,24,-12.1,0
2021,3,4,1,-13,0
2021,3,4,2,-13.8,0
2021,3,4,3,-14.9,0
2021,3,4,4,-16,0
2021,3,4,5,-16.9,0
2021,3,4,6,-17.5,86
2021,3,4,7,-18,172
2021,3,4,8,-18.3,402
2021,3,4,9,-18.7,562
2021,3,4,10,-19,608
2021,3,4,11,-19.1,534
2021,3,4,12,-17.9,495
2021,3,4,13,-16.3,456
2021,3,4,14,-14.9,343
2021,3,4,15,-13.9,137
2021,3,4,16,-13,35
2021,3,4,17,-12.8,0
2021,3,4,18,-12.9,0
2021,3,4,19,-12.9,0
2021,3,4,20,-13,0
2021,3,4,21,-13.3,0
2021,3,4,22,-13.7,0
2021,3,4,23,-14.1,0
2021,3,4,24,-14.2,0
2021,3,5,1,-14.2,0
2021,3,5,2,-14.1,0
2021,3,5,3,-14.1,0
2021,3,5,4,-14.3,0
2021,3,5,5,-14.7,0
2021,3,5,6,-15.1,64
2021,3,5,7,-15.7,269
2021,3,5,8,-16.3,377
2021,3,5,9,-16.8,581
2021,3,5,10,-17.4,645
2021,3,5,11,-17.8,574
2021,3,5,12,-17.9,436
2021,3,5,13,-17.5,505
2021,3,5,14,-16.8,360
2021,3,5,15,-15.9,154
2021,3,5,16,-15.1,45
2021,3,5,17,-14.3,0
2021,3,5,18,-13.7,0
2021,3,5,19,-13.3,0
2021,3,5,20,-13.3,0
2021,3,5,21,-13.7,0
2021,3,5,22,-14.7,0
2021,3,5,23,-15.7,0
2021,3,5,24,-16.2,0
2021,3,6,1,-16,0
2021,3,6,2,-15.5,0
2021,3,6,3,-15.4,0
2021,3,6,4,-15.5,0
2021,3,6,5,-15.8,0
2021,3,6,6,-16.3,56
2021,3,6,7,-16.8,199
2021,3,6,8,-16.6,357
2021,3,6,9,-16.4,479
2021,3,6,10,-16.2,550
2021,3,6,11,-16.1,501
2021,3,6,12,-15.4,426
2021,3,6,13,-14.1,356
2021,3,6,14,-12.5,264
2021,3,6,15,-11,119
2021,3,6,16,-9.9,45
2021,3,6,17,-9.2,0
2021,3,6,18,-8.8,0
2021,3,6,19,-8.6,0
2021,3,6,20,-8.6,0
2021,3,6,21,-8.8,0
2021,3,6,22,-9.4,0
2021,3,6,23,-10.1,0
2021,3,6,24,-10.8,0
2021,3,7,1,-11.6,0
2021,3,7,2,-12.5,0
2021,3,7,3,-13.4,0
2021,3,7,4,-14.1,0
2021,3,7,5,-14.8,0
2021,3,7,6,-15.3,105
2021,3,7,7,-15.8,286
2021,3,7,8,-16.4,419
2021,3,7,9,-17.1,587
2021,3,7,10,-18.2,673
2021,3,7,11,-19,699
2021,3,7,12,-17.7,662
2021,3,7,13,-14.9,569
2021,3,7,14,-12.5,429
2021,3,7,15,-10.6,257
2021,3,7,16,-9.2,65
2021,3,7,17,-8.3,0
2021,3,7,18,-7.9,0
2021,3,7,19,-7.9,0
2021,3,7,20,-8,0
2021,3,7,21,-8.3,0
2021,3,7,22,-9.8,0
2021,3,7,23,-11.3,0
2021,3,7,24,-11.3,0
2021,3,8,1,-11.3,0
2021,3,8,2,-11.8,0
2021,3,8,3,-12.8,0
2021,3,8,4,-13.5,0
2021,3,8,5,-13.9,0
2021,3,8,6,-14.4,111
2021,3,8,7,-15,292
2021,3,8,8,-15.5,464
2021,3,8,9,-16.2,598
2021,3,8,10,-17.3,679
2021,3,8,11,-18,705
2021,3,8,12,-16,671
2021,3,8,13,-12.6,579
2021,3,8,14,-10,439
2021,3,8,15,-8,265
2021,3,8,16,-6.9,81
2021,3,8,17,-6.1,0
2021,3,8,18,-5.8,0
2021,3,8,19,-6.1,0
2021,3,8,20,-6.6,0
2021,3,8,21,-7.4,0
2021,3,8,22,-9.4,0
2021,3,8,23,-11.2,0
2021,3,8,24,-12.3,0
2021,3,9,1,-13,0
2021,3,9,2,-13.2,0
2021,3,9,3,-13.2,0
2021,3,9,4,-13.1,0
2021,3,9,5,-12.7,0
2021,3,9,6,-12.2,59
2021,3,9,7,-12,265
2021,3,9,8,-12.1,329
2021,3,9,9,-12.3,576
2021,3,9,10,-12.4,424
2021,3,9,11,-11.6,197
2021,3,9,12,-9.6,247
2021,3,9,13,-7.5,274
2021,3,9,14,-5.5,256
2021,3,9,15,-3.8,144
2021,3,9,16,-2.6,54
2021,3,9,17,-2,0
2021,3,9,18,-1.6,0
2021,3,9,19,-1.6,0
2021,3,9,20,-1.6,0
2021,3,9,21,-2.1,0
2021,3,9,22,-3.7,0
2021,3,9,23,-5.1,0
2021,3,9,24,-6.3,0
2021,3,10,1,-8.2,0
2021,3,10,2,-9.4,0
2021,3,10,3,-9.8,0
2021,3,10,4,-9.4,0
2021,3,10,5,-8.7,0
2021,3,10,6,-9.1,113
2021,3,10,7,-10.1,290
2021,3,10,8,-8.7,457
2021,3,10,9,-8.2,588
2021,3,10,10,-8.5,658
2021,3,10,11,-8.3,692
2021,3,10,12,-6.9,667
2021,3,10,13,-5,575
2021,3,10,14,-2.9,423
2021,3,10,15,-1.4,237
2021,3,10,16,-0.9,52
2021,3,10,17,-0.4,0
2021,3,10,18,0,0
2021,3,10,19,0.3,0
2021,3,10,20,0.4,0
2021,3,10,21,0.3,0
2021,3,10,22,-0.4,0
2021,3,10,23,-1.3,0
2021,3,10,24,-1.5,0
2021,3,11,1,-1.5,0
2021,3,11,2,-1.4,0
2021,3,11,3,-0.5,0
2021,3,11,4,0.5,0
2021,3,11,5,0.6,0
2021,3,11,6,0.6,98
2021,3,11,7,0.9,264
2021,3,11,8,1,198
2021,3,11,9,1,249
2021,3,11,10,1.1,190
2021,3,11,11,1.1,164
2021,3,11,12,1.1,225
2021,3,11,13,1.2,246
2021,3,11,14,1.3,184
2021,3,11,15,1.4,66
2021,3,11,16,1.4,19
2021,3,11,17,1.4,0
2021,3,11,18,1.6,0
2021,3,11,19,1.8,0
2021,3,11,20,2.1,0
2021,3,11,21,2.1,0
2021,3,11,22,2,0
2021,3,11,23,2,0
2021,3,11,24,2,0
2021,3,12,1,2.2,0
2021,3,12,2,2.6,0
2021,3,12,3,2.8,0
2021,3,12,4,2.7,0
2021,3,12,5,2.4,0
2021,3,12,6,1.8,60
2021,3,12,7,1.4,200
2021,3,12,8,0.7,484
2021,3,12,9,0.4,517
2021,3,12,10,-0.1,696
2021,3,12,11,-1,718
2021,3,12,12,-1.3,682
2021,3,12,13,-0.7,337
2021,3,12,14,0.3,214
2021,3,12,15,1,160
2021,3,12,16,1.4,86
2021,3,12,17,1.8,0
2021,3,12,18,2,0
2021,3,12,19,1.9,0
2021,3,12,20,1.6,0
2021,3,12,21,0.9,0
2021,3,12,22,-0.2,0
2021,3,12,23,-0.7,0
2021,3,12,24,-1.1,0
2021,3,13,1,-1.7,0
2021,3,13,2,-2.7,0
2021,3,13,3,-3.6,0
2021,3,13,4,-5,0
2021,3,13,5,-6.5,5
2021,3,13,6,-7.6,145
2021,3,13,7,-8.3,335
2021,3,13,8,-9,503
2021,3,13,9,-9.9,636
2021,3,13,10,-11,709
2021,3,13,11,-11.5,736
2021,3,13,12,-10.7,695
2021,3,13,13,-9.6,602
2021,3,13,14,-8.4,461
2021,3,13,15,-7.3,279
2021,3,13,16,-6.7,102
2021,3,13,17,-6.3,0
2021,3,13,18,-6.2,0
2021,3,13,19,-6.3,0
2021,3,13,20,-6.7,0
2021,3,13,21,-7.1,0
2021,3,13,22,-7.8,0
2021,3,13,23,-8.2,0
2021,3,13,24,-8.3,0
2021,3,14,1,-8.4,0
2021,3,14,2,-8.3,0
2021,3,14,3,-8.2,0
2021,3,14,4,-8,0
2021,3,14,5,-7.8,6
2021,3,14,6,-7.4,144
2021,3,14,7,-7.3,318
2021,3,14,8,-7.5,327
2021,3,14,9,-7.9,472
2021,3,14,10,-8.4,569
2021,3,14,11,-8.5,614
2021,3,14,12,-7.8,578
2021,3,14,13,-7.3,493
2021,3,14,14,-7.1,268
2021,3,14,15,-7.2,251
2021,3,14,16,-7.1,83
2021,3,14,17,-7,0
2021,3,14,18,-7.3,0
2021,3,14,19,-7.9,0
2021,3,14,20,-8.6,0
2021,3,14,21,-9.5,0
2021,3,14,22,-10.5,0
2021,3,14,23,-11.4,0
2021,3,14,24,-12.2,0
2021,3,15,1,-12.9,0
2021,3,15,2,-13.6,0
2021,3,15,3,-14.7,0
2021,3,15,4,-15.6,0
2021,3,15,5,-16.4,8
2021,3,15,6,-17.2,162
2021,3,15,7,-17.9,357
2021,3,15,8,-18.5,532
2021,3,15,9,-19.1,660
2021,3,15,10,-19.5,743
2021,3,15,11,-19.5,767
2021,3,15,12,-18.6,730
2021,3,15,13,-17.9,635
2021,3,15,14,-17.1,490
2021,3,15,15,-16.1,305
2021,3,15,16,-15,117
2021,3,15,17,-14.1,0
2021,3,15,18,-13.5,0
2021,3,15,19,-13.2,0
2021,3,15,20,-13.2,0
2021,3,15,21,-13.5,0
2021,3,15,22,-14.3,0
2021,3,15,23,-15.1,0
2021,3,15,24,-15.3,0
2021,3,16,1,-15.6,0
2021,3,16,2,-15.8,0
2021,3,16,3,-15.9,0
2021,3,16,4,-15.9,0
2021,3,16,5,-16.1,3
2021,3,16,6,-16.6,144
2021,3,16,7,-17.2,339
2021,3,16,8,-17.7,514
2021,3,16,9,-17.7,643
2021,3,16,10,-17.4,723
2021,3,16,11,-16.4,747
2021,3,16,12,-14,710
2021,3,16,13,-11.5,617
2021,3,16,14,-9,476
2021,3,16,15,-7.3,300
2021,3,16,16,-6,115
2021,3,16,17,-4.9,0
2021,3,16,18,-3.9,0
2021,3,16,19,-3.3,0
2021,3,16,20,-3,0
2021,3,16,21,-3.5,0
2021,3,16,22,-5.3,0
2021,3,16,23,-6.6,0
2021,3,16,24,-7,0
2021,3,17,1,-7.3,0
2021,3,17,2,-7.6,0
2021,3,17,3,-7.8,0
2021,3,17,4,-8.3,0
2021,3,17,5,-8.8,5
2021,3,17,6,-9.1,104
2021,3,17,7,-9.3,288
2021,3,17,8,-9.1,444
2021,3,17,9,-8.9,541
2021,3,17,10,-8.9,653
2021,3,17,11,-8.6,751
2021,3,17,12,-6.8,710
2021,3,17,13,-4.6,614
2021,3,17,14,-2.1,470
2021,3,17,15,0.1,295
2021,3,17,16,1.5,79
2021,3,17,17,2.2,0
2021,3,17,18,2.6,0
2021,3,17,19,2.8,0
2021,3,17,20,2.6,0
2021,3,17,21,1.8,0
2021,3,17,22,0.7,0
2021,3,17,23,-1.2,0
2021,3,17,24,-1.8,0
2021,3,18,1,-1.8,0
2021,3,18,2,-2.3,0
2021,3,18,3,-2.7,0
2021,3,18,4,-2.3,0
2021,3,18,5,-0.9,4
2021,3,18,6,-0.7,102
2021,3,18,7,-0.9,136
2021,3,18,8,-1,204
2021,3,18,9,-1,282
2021,3,18,10,-0.9,581
2021,3,18,11,-0.7,349
2021,3,18,12,-0.1,600
2021,3,18,13,0.8,640
2021,3,18,14,1.6,480
2021,3,18,15,2,317
2021,3,18,16,1.4,130
2021,3,18,17,0.2,0
2021,3,18,18,-0.9,0
2021,3,18,19,-2,0
2021,3,18,20,-3.4,0
2021,3,18,21,-5.2,0
2021,3,18,22,-7.1,0
2021,3,18,23,-8.8,0
2021,3,18,24,-9.9,0
2021,3,19,1,-10.9,0
2021,3,19,2,-11.7,0
2021,3,19,3,-12.5,0
2021,3,19,4,-13.4,0
2021,3,19,5,-14.3,19
2021,3,19,6,-14.9,181
2021,3,19,7,-15.5,376
2021,3,19,8,-15.9,551
2021,3,19,9,-16.2,687
2021,3,19,10,-16.4,761
2021,3,19,11,-15.6,783
2021,3,19,12,-13.7,744
2021,3,19,13,-11.5,643
2021,3,19,14,-9.1,499
2021,3,19,15,-7,317
2021,3,19,16,-5.5,126
2021,3,19,17,-4.5,0
2021,3,19,18,-3.8,0
2021,3,19,19,-3.6,0
2021,3,19,20,-3.7,0
2021,3,19,21,-4,0
2021,3,19,22,-5.4,0
2021,3,19,23,-6.5,0
2021,3,19,24,-6.1,0
2021,3,20,1,-6.5,0
2021,3,20,2,-6.9,0
2021,3,20,3,-7.4,0
2021,3,20,4,-8,0
2021,3,20,5,-8.4,15
2021,3,20,6,-8.5,168
2021,3,20,7,-8.7,354
2021,3,20,8,-8.9,522
2021,3,20,9,-9,650
2021,3,20,10,-9.1,731
2021,3,20,11,-8.4,754
2021,3,20,12,-6.2,710
2021,3,20,13,-3.4,619
2021,3,20,14,-0.4,479
2021,3,20,15,1.7,305
2021,3,20,16,2.8,124
2021,3,20,17,3.7,0
2021,3,20,18,4.4,0
2021,3,20,19,4.8,0
2021,3,20,20,4.7,0
2021,3,20,21,3.8,0
2021,3,20,22,2,0
2021,3,20,23,0.7,0
2021,3,20,24,-0.1,0
2021,3,21,1,-0.8,0
2021,3,21,2,-1.3,0
2021,3,21,3,-1.9,0
2021,3,21,4,-2.5,0
2021,3,21,5,-3,13
2021,3,21,6,-3.4,188
2021,3,21,7,-3.5,379
2021,3,21,8,-3.7,552
2021,3,21,9,-3.8,680
2021,3,21,10,-4,759
2021,3,21,11,-3.3,781
2021,3,21,12,-0.6,742
2021,3,21,13,1.8,647
2021,3,21,14,3.3,504
2021,3,21,15,4.7,325
2021,3,21,16,6,136
2021,3,21,17,7.1,5
2021,3,21,18,7.6,0
2021,3,21,19,7.7,0
2021,3,21,20,7.2,0
2021,3,21,21,5.5,0
2021,3,21,22,2.3,0
2021,3,21,23,0.7,0
2021,3,21,24,0.2,0
2021,3,22,1,-0.5,0
2021,3,22,2,-1,0
2021,3,22,3,-1.4,0
2021,3,22,4,-1.8,0
2021,3,22,5,-1.9,25
2021,3,22,6,-2.1,195
2021,3,22,7,-2.3,387
2021,3,22,8,-2.2,555
2021,3,22,9,-2.4,684
2021,3,22,10,-2.5,764
2021,3,22,11,-1.3,786
2021,3,22,12,1.3,740
2021,3,22,13,3.6,642
2021,3,22,14,6.1,497
2021,3,22,15,8,320
2021,3,22,16,9.5,135
2021,3,22,17,10.5,5
2021,3,22,18,11,0
2021,3,22,19,11,0
2021,3,22,20,10.2,0
2021,3,22,21,7.6,0
2021,3,22,22,3.5,0
2021,3,22,23,1.9,0
2021,3,22,24,1.7,0
2021,3,23,1,1.5,0
2021,3,23,2,1.3,0
2021,3,23,3,0.8,0
2021,3,23,4,0.2,0
2021,3,23,5,-0.1,28
2021,3,23,6,-0.4,105
2021,3,23,7,-1.1,366
2021,3,23,8,-1.3,531
2021,3,23,9,-1.1,653
2021,3,23,10,-0.7,730
2021,3,23,11,1,750
2021,3,23,12,3.3,699
2021,3,23,13,5.8,606
2021,3,23,14,8.4,465
